subject_id,workflow_id,task,reducer,data.no-there-are-no-jets-in-this-image-sequence,data.aggregation_version,data.yes-there-is-at-least-one-jet-in-this-image-sequence
70444763,18563,T0,question_reducer,1.0,3.6.0,2.0
70444764,18563,T0,question_reducer,,3.6.0,3.0
70444765,18563,T0,question_reducer,,3.6.0,3.0
70444768,18563,T0,question_reducer,,3.6.0,3.0
70444770,18563,T0,question_reducer,,3.6.0,3.0
70444771,18563,T0,question_reducer,,3.6.0,3.0
70444772,18563,T0,question_reducer,1.0,3.6.0,2.0
70444774,18563,T0,question_reducer,,3.6.0,3.0
70444778,18563,T0,question_reducer,,3.6.0,4.0
70444779,18563,T0,question_reducer,,3.6.0,3.0
70444780,18563,T0,question_reducer,,3.6.0,3.0
70444781,18563,T0,question_reducer,3.0,3.6.0,43.0
70444782,18563,T0,question_reducer,,3.6.0,3.0
70444786,18563,T0,question_reducer,7.0,3.6.0,30.0
70444788,18563,T0,question_reducer,10.0,3.6.0,34.0
70444789,18563,T0,question_reducer,6.0,3.6.0,38.0
70444790,18563,T0,question_reducer,1.0,3.6.0,43.0
70444791,18563,T0,question_reducer,4.0,3.6.0,37.0
70444794,18563,T0,question_reducer,8.0,3.6.0,35.0
70444795,18563,T0,question_reducer,9.0,3.6.0,29.0
70444797,18563,T0,question_reducer,44.0,3.6.0,2.0
70444799,18563,T0,question_reducer,42.0,3.6.0,3.0
70444802,18563,T0,question_reducer,6.0,3.6.0,36.0
70444803,18563,T0,question_reducer,,3.6.0,43.0
70444804,18563,T0,question_reducer,12.0,3.6.0,29.0
70444807,18563,T0,question_reducer,22.0,3.6.0,17.0
70444809,18563,T0,question_reducer,45.0,3.6.0,6.0
70444811,18563,T0,question_reducer,28.0,3.6.0,17.0
70444812,18563,T0,question_reducer,17.0,3.6.0,20.0
70444814,18563,T0,question_reducer,29.0,3.6.0,10.0
70444816,18563,T0,question_reducer,37.0,3.6.0,9.0
70444818,18563,T0,question_reducer,39.0,3.6.0,8.0
70444819,18563,T0,question_reducer,32.0,3.6.0,9.0
70444820,18563,T0,question_reducer,34.0,3.6.0,15.0
70444821,18563,T0,question_reducer,30.0,3.6.0,8.0
70444824,18563,T0,question_reducer,19.0,3.6.0,15.0
70444826,18563,T0,question_reducer,37.0,3.6.0,7.0
70444827,18563,T0,question_reducer,22.0,3.6.0,23.0
70444829,18563,T0,question_reducer,28.0,3.6.0,23.0
70444831,18563,T0,question_reducer,28.0,3.6.0,6.0
70444833,18563,T0,question_reducer,42.0,3.6.0,6.0
70444834,18563,T0,question_reducer,40.0,3.6.0,8.0
70444836,18563,T0,question_reducer,33.0,3.6.0,9.0
70444837,18563,T0,question_reducer,38.0,3.6.0,8.0
70444840,18563,T0,question_reducer,43.0,3.6.0,4.0
70444841,18563,T0,question_reducer,32.0,3.6.0,1.0
70444842,18563,T0,question_reducer,39.0,3.6.0,5.0
70444844,18563,T0,question_reducer,41.0,3.6.0,8.0
70444845,18563,T0,question_reducer,37.0,3.6.0,5.0
70444847,18563,T0,question_reducer,27.0,3.6.0,5.0
70444848,18563,T0,question_reducer,37.0,3.6.0,1.0
70444850,18563,T0,question_reducer,39.0,3.6.0,2.0
70444851,18563,T0,question_reducer,14.0,3.6.0,27.0
70444852,18563,T0,question_reducer,2.0,3.6.0,44.0
70444855,18563,T0,question_reducer,3.0,3.6.0,27.0
70444856,18563,T0,question_reducer,4.0,3.6.0,31.0
70444857,18563,T0,question_reducer,20.0,3.6.0,21.0
70444859,18563,T0,question_reducer,38.0,3.6.0,7.0
70444860,18563,T0,question_reducer,43.0,3.6.0,8.0
70444862,18563,T0,question_reducer,45.0,3.6.0,
70444864,18563,T0,question_reducer,40.0,3.6.0,2.0
70444865,18563,T0,question_reducer,35.0,3.6.0,2.0
70444867,18563,T0,question_reducer,4.0,3.6.0,36.0
70444868,18563,T0,question_reducer,3.0,3.6.0,41.0
70444870,18563,T0,question_reducer,2.0,3.6.0,46.0
70444871,18563,T0,question_reducer,3.0,3.6.0,46.0
70444872,18563,T0,question_reducer,3.0,3.6.0,39.0
70444874,18563,T0,question_reducer,5.0,3.6.0,43.0
70444876,18563,T0,question_reducer,33.0,3.6.0,14.0
70444877,18563,T0,question_reducer,32.0,3.6.0,4.0
70444879,18563,T0,question_reducer,36.0,3.6.0,4.0
70444881,18563,T0,question_reducer,39.0,3.6.0,5.0
70444882,18563,T0,question_reducer,33.0,3.6.0,17.0
70444885,18563,T0,question_reducer,2.0,3.6.0,39.0
70444886,18563,T0,question_reducer,6.0,3.6.0,35.0
70444888,18563,T0,question_reducer,5.0,3.6.0,36.0
70444889,18563,T0,question_reducer,8.0,3.6.0,34.0
70444891,18563,T0,question_reducer,5.0,3.6.0,35.0
70444893,18563,T0,question_reducer,15.0,3.6.0,32.0
70444895,18563,T0,question_reducer,14.0,3.6.0,27.0
70444897,18563,T0,question_reducer,43.0,3.6.0,3.0
70444898,18563,T0,question_reducer,36.0,3.6.0,1.0
70444899,18563,T0,question_reducer,40.0,3.6.0,2.0
70444901,18563,T0,question_reducer,43.0,3.6.0,8.0
70444903,18563,T0,question_reducer,31.0,3.6.0,7.0
70444905,18563,T0,question_reducer,4.0,3.6.0,38.0
70444906,18563,T0,question_reducer,7.0,3.6.0,30.0
70444908,18563,T0,question_reducer,22.0,3.6.0,19.0
70444910,18563,T0,question_reducer,20.0,3.6.0,23.0
70444913,18563,T0,question_reducer,45.0,3.6.0,3.0
70444915,18563,T0,question_reducer,44.0,3.6.0,5.0
70444916,18563,T0,question_reducer,38.0,3.6.0,10.0
70444918,18563,T0,question_reducer,39.0,3.6.0,6.0
70444919,18563,T0,question_reducer,44.0,3.6.0,7.0
70444921,18563,T0,question_reducer,27.0,3.6.0,17.0
70444924,18563,T0,question_reducer,35.0,3.6.0,12.0
70444925,18563,T0,question_reducer,39.0,3.6.0,6.0
70444926,18563,T0,question_reducer,25.0,3.6.0,15.0
70444927,18563,T0,question_reducer,20.0,3.6.0,22.0
70444930,18563,T0,question_reducer,9.0,3.6.0,37.0
70444932,18563,T0,question_reducer,5.0,3.6.0,30.0
70444934,18563,T0,question_reducer,10.0,3.6.0,25.0
70444936,18563,T0,question_reducer,4.0,3.6.0,33.0
70444937,18563,T0,question_reducer,10.0,3.6.0,31.0
70444938,18563,T0,question_reducer,14.0,3.6.0,27.0
70444941,18563,T0,question_reducer,21.0,3.6.0,22.0
70444942,18563,T0,question_reducer,31.0,3.6.0,10.0
70444944,18563,T0,question_reducer,39.0,3.6.0,8.0
70444945,18563,T0,question_reducer,35.0,3.6.0,9.0
70444947,18563,T0,question_reducer,39.0,3.6.0,4.0
70444949,18563,T0,question_reducer,45.0,3.6.0,2.0
70444950,18563,T0,question_reducer,42.0,3.6.0,2.0
70445469,18563,T0,question_reducer,2.0,3.6.0,1.0
70445470,18563,T0,question_reducer,2.0,3.6.0,1.0
70445471,18563,T0,question_reducer,3.0,3.6.0,
70445472,18563,T0,question_reducer,3.0,3.6.0,
70445473,18563,T0,question_reducer,3.0,3.6.0,
70445474,18563,T0,question_reducer,2.0,3.6.0,1.0
70445475,18563,T0,question_reducer,3.0,3.6.0,
70445476,18563,T0,question_reducer,3.0,3.6.0,
70445477,18563,T0,question_reducer,3.0,3.6.0,
70445478,18563,T0,question_reducer,3.0,3.6.0,
70445479,18563,T0,question_reducer,3.0,3.6.0,
70445480,18563,T0,question_reducer,3.0,3.6.0,
70445481,18563,T0,question_reducer,2.0,3.6.0,1.0
70445482,18563,T0,question_reducer,3.0,3.6.0,
70445483,18563,T0,question_reducer,3.0,3.6.0,
70445484,18563,T0,question_reducer,3.0,3.6.0,
70445485,18563,T0,question_reducer,2.0,3.6.0,1.0
70445486,18563,T0,question_reducer,4.0,3.6.0,
70445487,18563,T0,question_reducer,1.0,3.6.0,2.0
70445488,18563,T0,question_reducer,3.0,3.6.0,
70445489,18563,T0,question_reducer,2.0,3.6.0,1.0
70445490,18563,T0,question_reducer,3.0,3.6.0,
70445491,18563,T0,question_reducer,3.0,3.6.0,
70445492,18563,T0,question_reducer,3.0,3.6.0,
70445493,18563,T0,question_reducer,3.0,3.6.0,
70445494,18563,T0,question_reducer,2.0,3.6.0,1.0
70445495,18563,T0,question_reducer,3.0,3.6.0,
70445496,18563,T0,question_reducer,3.0,3.6.0,
70445497,18563,T0,question_reducer,3.0,3.6.0,
70445498,18563,T0,question_reducer,2.0,3.6.0,1.0
70445499,18563,T0,question_reducer,3.0,3.6.0,
70445500,18563,T0,question_reducer,2.0,3.6.0,1.0
70445501,18563,T0,question_reducer,3.0,3.6.0,
70445502,18563,T0,question_reducer,3.0,3.6.0,
70445503,18563,T0,question_reducer,3.0,3.6.0,
70445504,18563,T0,question_reducer,3.0,3.6.0,
70445505,18563,T0,question_reducer,3.0,3.6.0,
70445506,18563,T0,question_reducer,3.0,3.6.0,
70445507,18563,T0,question_reducer,3.0,3.6.0,
70445508,18563,T0,question_reducer,3.0,3.6.0,
70445509,18563,T0,question_reducer,2.0,3.6.0,1.0
70445510,18563,T0,question_reducer,2.0,3.6.0,1.0
70445511,18563,T0,question_reducer,2.0,3.6.0,1.0
70445512,18563,T0,question_reducer,3.0,3.6.0,
70445513,18563,T0,question_reducer,3.0,3.6.0,
70445514,18563,T0,question_reducer,3.0,3.6.0,
70445515,18563,T0,question_reducer,3.0,3.6.0,
70445516,18563,T0,question_reducer,3.0,3.6.0,
70445517,18563,T0,question_reducer,3.0,3.6.0,
70445518,18563,T0,question_reducer,2.0,3.6.0,1.0
70445519,18563,T0,question_reducer,3.0,3.6.0,
70445520,18563,T0,question_reducer,3.0,3.6.0,
70445521,18563,T0,question_reducer,3.0,3.6.0,
70445522,18563,T0,question_reducer,3.0,3.6.0,
70445523,18563,T0,question_reducer,3.0,3.6.0,
70445524,18563,T0,question_reducer,3.0,3.6.0,
70445525,18563,T0,question_reducer,3.0,3.6.0,
70445526,18563,T0,question_reducer,3.0,3.6.0,
70445527,18563,T0,question_reducer,3.0,3.6.0,
70445528,18563,T0,question_reducer,2.0,3.6.0,1.0
70445529,18563,T0,question_reducer,2.0,3.6.0,1.0
70445530,18563,T0,question_reducer,2.0,3.6.0,1.0
70445531,18563,T0,question_reducer,3.0,3.6.0,
70445532,18563,T0,question_reducer,3.0,3.6.0,
70445533,18563,T0,question_reducer,2.0,3.6.0,1.0
70445534,18563,T0,question_reducer,3.0,3.6.0,
70445535,18563,T0,question_reducer,3.0,3.6.0,
70445536,18563,T0,question_reducer,3.0,3.6.0,
70445537,18563,T0,question_reducer,3.0,3.6.0,
70445538,18563,T0,question_reducer,3.0,3.6.0,
70445539,18563,T0,question_reducer,3.0,3.6.0,
70445540,18563,T0,question_reducer,2.0,3.6.0,1.0
70445541,18563,T0,question_reducer,2.0,3.6.0,1.0
70445542,18563,T0,question_reducer,3.0,3.6.0,
70445544,18563,T0,question_reducer,1.0,3.6.0,2.0
70445545,18563,T0,question_reducer,3.0,3.6.0,
70445547,18563,T0,question_reducer,2.0,3.6.0,1.0
70445549,18563,T0,question_reducer,2.0,3.6.0,1.0
70445550,18563,T0,question_reducer,2.0,3.6.0,1.0
70445552,18563,T0,question_reducer,3.0,3.6.0,
70445553,18563,T0,question_reducer,1.0,3.6.0,2.0
70445555,18563,T0,question_reducer,3.0,3.6.0,
70445556,18563,T0,question_reducer,3.0,3.6.0,
70445558,18563,T0,question_reducer,3.0,3.6.0,
70445560,18563,T0,question_reducer,1.0,3.6.0,2.0
70445561,18563,T0,question_reducer,3.0,3.6.0,
70445563,18563,T0,question_reducer,3.0,3.6.0,
70445565,18563,T0,question_reducer,3.0,3.6.0,
70445567,18563,T0,question_reducer,2.0,3.6.0,1.0
70445569,18563,T0,question_reducer,3.0,3.6.0,
70445570,18563,T0,question_reducer,3.0,3.6.0,
70445571,18563,T0,question_reducer,3.0,3.6.0,
70445573,18563,T0,question_reducer,3.0,3.6.0,
70445576,18563,T0,question_reducer,1.0,3.6.0,2.0
70445578,18563,T0,question_reducer,3.0,3.6.0,
70445579,18563,T0,question_reducer,2.0,3.6.0,1.0
70445580,18563,T0,question_reducer,4.0,3.6.0,
70445581,18563,T0,question_reducer,3.0,3.6.0,
70445583,18563,T0,question_reducer,3.0,3.6.0,
70445586,18563,T0,question_reducer,3.0,3.6.0,
70445589,18563,T0,question_reducer,3.0,3.6.0,
70445592,18563,T0,question_reducer,3.0,3.6.0,
70445594,18563,T0,question_reducer,3.0,3.6.0,
70445596,18563,T0,question_reducer,3.0,3.6.0,
70445597,18563,T0,question_reducer,3.0,3.6.0,
70445599,18563,T0,question_reducer,3.0,3.6.0,1.0
70445602,18563,T0,question_reducer,3.0,3.6.0,
70445604,18563,T0,question_reducer,3.0,3.6.0,
70445606,18563,T0,question_reducer,1.0,3.6.0,2.0
70445608,18563,T0,question_reducer,1.0,3.6.0,2.0
70445610,18563,T0,question_reducer,,3.6.0,3.0
70445611,18563,T0,question_reducer,,3.6.0,3.0
70445613,18563,T0,question_reducer,,3.6.0,3.0
70445615,18563,T0,question_reducer,,3.6.0,3.0
70445616,18563,T0,question_reducer,1.0,3.6.0,2.0
70445618,18563,T0,question_reducer,1.0,3.6.0,2.0
70445619,18563,T0,question_reducer,1.0,3.6.0,2.0
70445621,18563,T0,question_reducer,1.0,3.6.0,2.0
70445622,18563,T0,question_reducer,1.0,3.6.0,2.0
70445624,18563,T0,question_reducer,1.0,3.6.0,2.0
70445626,18563,T0,question_reducer,3.0,3.6.0,
70445627,18563,T0,question_reducer,2.0,3.6.0,1.0
70445630,18563,T0,question_reducer,3.0,3.6.0,
70445631,18563,T0,question_reducer,2.0,3.6.0,1.0
70445633,18563,T0,question_reducer,2.0,3.6.0,1.0
70445635,18563,T0,question_reducer,2.0,3.6.0,1.0
70445637,18563,T0,question_reducer,3.0,3.6.0,
70445639,18563,T0,question_reducer,2.0,3.6.0,1.0
70445640,18563,T0,question_reducer,3.0,3.6.0,
70445642,18563,T0,question_reducer,2.0,3.6.0,1.0
70445644,18563,T0,question_reducer,2.0,3.6.0,1.0
70445646,18563,T0,question_reducer,2.0,3.6.0,1.0
70445647,18563,T0,question_reducer,1.0,3.6.0,2.0
70445648,18563,T0,question_reducer,,3.6.0,3.0
70445649,18563,T0,question_reducer,,3.6.0,3.0
70445651,18563,T0,question_reducer,1.0,3.6.0,2.0
70445654,18563,T0,question_reducer,1.0,3.6.0,2.0
70445655,18563,T0,question_reducer,1.0,3.6.0,2.0
70445657,18563,T0,question_reducer,2.0,3.6.0,1.0
70445658,18563,T0,question_reducer,3.0,3.6.0,
70445660,18563,T0,question_reducer,3.0,3.6.0,
70445662,18563,T0,question_reducer,3.0,3.6.0,
70445663,18563,T0,question_reducer,2.0,3.6.0,1.0
70445664,18563,T0,question_reducer,3.0,3.6.0,
70445666,18563,T0,question_reducer,2.0,3.6.0,1.0
70445667,18563,T0,question_reducer,3.0,3.6.0,
70445669,18563,T0,question_reducer,2.0,3.6.0,1.0
70445670,18563,T0,question_reducer,2.0,3.6.0,1.0
70445671,18563,T0,question_reducer,3.0,3.6.0,
70445673,18563,T0,question_reducer,3.0,3.6.0,
70445675,18563,T0,question_reducer,2.0,3.6.0,1.0
70445676,18563,T0,question_reducer,2.0,3.6.0,1.0
70445678,18563,T0,question_reducer,3.0,3.6.0,
70445679,18563,T0,question_reducer,2.0,3.6.0,1.0
70445681,18563,T0,question_reducer,2.0,3.6.0,1.0
70445682,18563,T0,question_reducer,3.0,3.6.0,
70445684,18563,T0,question_reducer,3.0,3.6.0,
70445685,18563,T0,question_reducer,2.0,3.6.0,1.0
70445686,18563,T0,question_reducer,3.0,3.6.0,
70445688,18563,T0,question_reducer,3.0,3.6.0,
70445690,18563,T0,question_reducer,3.0,3.6.0,
70445691,18563,T0,question_reducer,3.0,3.6.0,
70445692,18563,T0,question_reducer,2.0,3.6.0,1.0
70445693,18563,T0,question_reducer,3.0,3.6.0,
70445695,18563,T0,question_reducer,3.0,3.6.0,
70445697,18563,T0,question_reducer,3.0,3.6.0,
70445699,18563,T0,question_reducer,1.0,3.6.0,2.0
70445700,18563,T0,question_reducer,1.0,3.6.0,2.0
70445701,18563,T0,question_reducer,2.0,3.6.0,1.0
70445703,18563,T0,question_reducer,2.0,3.6.0,1.0
70445705,18563,T0,question_reducer,3.0,3.6.0,
70445706,18563,T0,question_reducer,3.0,3.6.0,
70445707,18563,T0,question_reducer,2.0,3.6.0,1.0
70445708,18563,T0,question_reducer,2.0,3.6.0,1.0
70445710,18563,T0,question_reducer,2.0,3.6.0,1.0
70445712,18563,T0,question_reducer,3.0,3.6.0,
70445713,18563,T0,question_reducer,2.0,3.6.0,1.0
70445715,18563,T0,question_reducer,3.0,3.6.0,
70445716,18563,T0,question_reducer,3.0,3.6.0,
70445717,18563,T0,question_reducer,2.0,3.6.0,1.0
70445719,18563,T0,question_reducer,2.0,3.6.0,1.0
70445720,18563,T0,question_reducer,2.0,3.6.0,1.0
70445721,18563,T0,question_reducer,2.0,3.6.0,1.0
70445723,18563,T0,question_reducer,3.0,3.6.0,
70445724,18563,T0,question_reducer,3.0,3.6.0,
70445726,18563,T0,question_reducer,3.0,3.6.0,
70445727,18563,T0,question_reducer,3.0,3.6.0,
70445728,18563,T0,question_reducer,2.0,3.6.0,1.0
70445730,18563,T0,question_reducer,3.0,3.6.0,
70445731,18563,T0,question_reducer,3.0,3.6.0,
70445734,18563,T0,question_reducer,2.0,3.6.0,1.0
70445735,18563,T0,question_reducer,1.0,3.6.0,2.0
70445736,18563,T0,question_reducer,2.0,3.6.0,1.0
70445737,18563,T0,question_reducer,2.0,3.6.0,1.0
70445739,18563,T0,question_reducer,1.0,3.6.0,2.0
70445741,18563,T0,question_reducer,3.0,3.6.0,
70445743,18563,T0,question_reducer,3.0,3.6.0,
70445744,18563,T0,question_reducer,3.0,3.6.0,
70445745,18563,T0,question_reducer,3.0,3.6.0,
70445746,18563,T0,question_reducer,1.0,3.6.0,2.0
70445749,18563,T0,question_reducer,3.0,3.6.0,
70445750,18563,T0,question_reducer,2.0,3.6.0,1.0
70445751,18563,T0,question_reducer,2.0,3.6.0,1.0
70445753,18563,T0,question_reducer,1.0,3.6.0,2.0
70445754,18563,T0,question_reducer,2.0,3.6.0,1.0
70445756,18563,T0,question_reducer,1.0,3.6.0,2.0
70445758,18563,T0,question_reducer,2.0,3.6.0,1.0
70445759,18563,T0,question_reducer,1.0,3.6.0,2.0
70445761,18563,T0,question_reducer,3.0,3.6.0,
70445763,18563,T0,question_reducer,3.0,3.6.0,
70445764,18563,T0,question_reducer,3.0,3.6.0,
70445766,18563,T0,question_reducer,3.0,3.6.0,
70445767,18563,T0,question_reducer,3.0,3.6.0,
70445768,18563,T0,question_reducer,,3.6.0,3.0
70445771,18563,T0,question_reducer,,3.6.0,4.0
70445772,18563,T0,question_reducer,,3.6.0,3.0
70445774,18563,T0,question_reducer,,3.6.0,3.0
70445775,18563,T0,question_reducer,,3.6.0,3.0
70445776,18563,T0,question_reducer,1.0,3.6.0,2.0
70445779,18563,T0,question_reducer,,3.6.0,3.0
70445780,18563,T0,question_reducer,1.0,3.6.0,2.0
70445781,18563,T0,question_reducer,1.0,3.6.0,2.0
70445783,18563,T0,question_reducer,3.0,3.6.0,
70445786,18563,T0,question_reducer,3.0,3.6.0,
70445787,18563,T0,question_reducer,3.0,3.6.0,
70445788,18563,T0,question_reducer,3.0,3.6.0,
70445789,18563,T0,question_reducer,3.0,3.6.0,
70445791,18563,T0,question_reducer,3.0,3.6.0,
70445793,18563,T0,question_reducer,3.0,3.6.0,
70445795,18563,T0,question_reducer,3.0,3.6.0,
70445796,18563,T0,question_reducer,2.0,3.6.0,1.0
70445797,18563,T0,question_reducer,3.0,3.6.0,
70445798,18563,T0,question_reducer,2.0,3.6.0,1.0
70445801,18563,T0,question_reducer,3.0,3.6.0,
70445803,18563,T0,question_reducer,2.0,3.6.0,1.0
70445804,18563,T0,question_reducer,2.0,3.6.0,1.0
70445806,18563,T0,question_reducer,3.0,3.6.0,
70445807,18563,T0,question_reducer,2.0,3.6.0,1.0
70445809,18563,T0,question_reducer,3.0,3.6.0,
70445811,18563,T0,question_reducer,3.0,3.6.0,
70445813,18563,T0,question_reducer,3.0,3.6.0,
70445814,18563,T0,question_reducer,3.0,3.6.0,
70445816,18563,T0,question_reducer,3.0,3.6.0,
70445819,18563,T0,question_reducer,3.0,3.6.0,
70445820,18563,T0,question_reducer,3.0,3.6.0,
70445821,18563,T0,question_reducer,3.0,3.6.0,
70445822,18563,T0,question_reducer,3.0,3.6.0,
70445823,18563,T0,question_reducer,3.0,3.6.0,
70445826,18563,T0,question_reducer,3.0,3.6.0,
70445827,18563,T0,question_reducer,3.0,3.6.0,
70445829,18563,T0,question_reducer,2.0,3.6.0,1.0
70445830,18563,T0,question_reducer,3.0,3.6.0,
70445831,18563,T0,question_reducer,3.0,3.6.0,
70445834,18563,T0,question_reducer,3.0,3.6.0,
70445836,18563,T0,question_reducer,3.0,3.6.0,
70445837,18563,T0,question_reducer,1.0,3.6.0,2.0
70445838,18563,T0,question_reducer,2.0,3.6.0,1.0
70445839,18563,T0,question_reducer,,3.6.0,3.0
70445842,18563,T0,question_reducer,1.0,3.6.0,3.0
70445844,18563,T0,question_reducer,2.0,3.6.0,1.0
70445845,18563,T0,question_reducer,2.0,3.6.0,1.0
70445846,18563,T0,question_reducer,3.0,3.6.0,
70445847,18563,T0,question_reducer,3.0,3.6.0,
70445850,18563,T0,question_reducer,4.0,3.6.0,
70445851,18563,T0,question_reducer,3.0,3.6.0,
70445853,18563,T0,question_reducer,2.0,3.6.0,1.0
70445854,18563,T0,question_reducer,4.0,3.6.0,
70445855,18563,T0,question_reducer,3.0,3.6.0,
70445858,18563,T0,question_reducer,,3.6.0,3.0
70445859,18563,T0,question_reducer,,3.6.0,3.0
70445860,18563,T0,question_reducer,2.0,3.6.0,1.0
70445861,18563,T0,question_reducer,,3.6.0,3.0
70445862,18563,T0,question_reducer,3.0,3.6.0,
70445864,18563,T0,question_reducer,2.0,3.6.0,1.0
70445865,18563,T0,question_reducer,3.0,3.6.0,
70445867,18563,T0,question_reducer,,3.6.0,4.0
70445868,18563,T0,question_reducer,,3.6.0,3.0
70445870,18563,T0,question_reducer,,3.6.0,3.0
70445872,18563,T0,question_reducer,,3.6.0,3.0
70445873,18563,T0,question_reducer,2.0,3.6.0,1.0
70445874,18563,T0,question_reducer,2.0,3.6.0,2.0
70445876,18563,T0,question_reducer,3.0,3.6.0,
70445878,18563,T0,question_reducer,3.0,3.6.0,
70445880,18563,T0,question_reducer,3.0,3.6.0,
70445881,18563,T0,question_reducer,3.0,3.6.0,
70445882,18563,T0,question_reducer,2.0,3.6.0,1.0
70445884,18563,T0,question_reducer,1.0,3.6.0,2.0
70445886,18563,T0,question_reducer,3.0,3.6.0,
70445888,18563,T0,question_reducer,,3.6.0,3.0
70445889,18563,T0,question_reducer,2.0,3.6.0,1.0
70445890,18563,T0,question_reducer,2.0,3.6.0,1.0
70445892,18563,T0,question_reducer,2.0,3.6.0,1.0
70445894,18563,T0,question_reducer,1.0,3.6.0,2.0
70445896,18563,T0,question_reducer,1.0,3.6.0,2.0
70445897,18563,T0,question_reducer,3.0,3.6.0,
70445898,18563,T0,question_reducer,2.0,3.6.0,1.0
70445899,18563,T0,question_reducer,2.0,3.6.0,1.0
70445901,18563,T0,question_reducer,2.0,3.6.0,1.0
70445903,18563,T0,question_reducer,2.0,3.6.0,1.0
70445905,18563,T0,question_reducer,3.0,3.6.0,
70445906,18563,T0,question_reducer,3.0,3.6.0,
70445907,18563,T0,question_reducer,3.0,3.6.0,
70445909,18563,T0,question_reducer,3.0,3.6.0,
70445911,18563,T0,question_reducer,2.0,3.6.0,1.0
70445912,18563,T0,question_reducer,1.0,3.6.0,2.0
70445913,18563,T0,question_reducer,3.0,3.6.0,
70445915,18563,T0,question_reducer,3.0,3.6.0,
70445917,18563,T0,question_reducer,2.0,3.6.0,1.0
70445918,18563,T0,question_reducer,1.0,3.6.0,2.0
70445920,18563,T0,question_reducer,2.0,3.6.0,1.0
70445921,18563,T0,question_reducer,1.0,3.6.0,2.0
70445922,18563,T0,question_reducer,2.0,3.6.0,1.0
70445924,18563,T0,question_reducer,3.0,3.6.0,
70445926,18563,T0,question_reducer,3.0,3.6.0,
70445927,18563,T0,question_reducer,3.0,3.6.0,
70445928,18563,T0,question_reducer,2.0,3.6.0,1.0
70445930,18563,T0,question_reducer,,3.6.0,3.0
70445932,18563,T0,question_reducer,,3.6.0,3.0
70445933,18563,T0,question_reducer,2.0,3.6.0,1.0
70445935,18563,T0,question_reducer,,3.6.0,4.0
70445936,18563,T0,question_reducer,1.0,3.6.0,2.0
70445937,18563,T0,question_reducer,1.0,3.6.0,2.0
70445939,18563,T0,question_reducer,2.0,3.6.0,1.0
70445941,18563,T0,question_reducer,3.0,3.6.0,
70445942,18563,T0,question_reducer,,3.6.0,3.0
70445943,18563,T0,question_reducer,2.0,3.6.0,1.0
70445945,18563,T0,question_reducer,2.0,3.6.0,1.0
70445946,18563,T0,question_reducer,1.0,3.6.0,2.0
70445948,18563,T0,question_reducer,3.0,3.6.0,
70445950,18563,T0,question_reducer,3.0,3.6.0,
70445951,18563,T0,question_reducer,2.0,3.6.0,1.0
70445952,18563,T0,question_reducer,3.0,3.6.0,
70445953,18563,T0,question_reducer,1.0,3.6.0,2.0
70445955,18563,T0,question_reducer,3.0,3.6.0,
70445956,18563,T0,question_reducer,,3.6.0,3.0
70445957,18563,T0,question_reducer,3.0,3.6.0,
70445959,18563,T0,question_reducer,1.0,3.6.0,2.0
70445961,18563,T0,question_reducer,2.0,3.6.0,1.0
70445962,18563,T0,question_reducer,3.0,3.6.0,
70445964,18563,T0,question_reducer,3.0,3.6.0,
70445965,18563,T0,question_reducer,3.0,3.6.0,
70445966,18563,T0,question_reducer,3.0,3.6.0,
70445968,18563,T0,question_reducer,3.0,3.6.0,
70445970,18563,T0,question_reducer,3.0,3.6.0,
70445971,18563,T0,question_reducer,3.0,3.6.0,
70445972,18563,T0,question_reducer,3.0,3.6.0,
70445973,18563,T0,question_reducer,2.0,3.6.0,1.0
70445975,18563,T0,question_reducer,2.0,3.6.0,1.0
70445977,18563,T0,question_reducer,2.0,3.6.0,1.0
70445978,18563,T0,question_reducer,1.0,3.6.0,2.0
70445980,18563,T0,question_reducer,2.0,3.6.0,1.0
70445981,18563,T0,question_reducer,3.0,3.6.0,
70445982,18563,T0,question_reducer,3.0,3.6.0,
70445984,18563,T0,question_reducer,3.0,3.6.0,
70445986,18563,T0,question_reducer,3.0,3.6.0,
70445987,18563,T0,question_reducer,2.0,3.6.0,1.0
70445989,18563,T0,question_reducer,3.0,3.6.0,
70445990,18563,T0,question_reducer,3.0,3.6.0,
70445993,18563,T0,question_reducer,3.0,3.6.0,
70445994,18563,T0,question_reducer,3.0,3.6.0,
70445996,18563,T0,question_reducer,3.0,3.6.0,
70445997,18563,T0,question_reducer,3.0,3.6.0,
70445998,18563,T0,question_reducer,2.0,3.6.0,1.0
70446000,18563,T0,question_reducer,3.0,3.6.0,
70446002,18563,T0,question_reducer,2.0,3.6.0,1.0
70446004,18563,T0,question_reducer,1.0,3.6.0,2.0
70446005,18563,T0,question_reducer,1.0,3.6.0,2.0
70446007,18563,T0,question_reducer,1.0,3.6.0,2.0
70446009,18563,T0,question_reducer,3.0,3.6.0,
70446010,18563,T0,question_reducer,2.0,3.6.0,1.0
70446012,18563,T0,question_reducer,2.0,3.6.0,1.0
70446014,18563,T0,question_reducer,2.0,3.6.0,1.0
70446016,18563,T0,question_reducer,3.0,3.6.0,
70446018,18563,T0,question_reducer,2.0,3.6.0,1.0
70446019,18563,T0,question_reducer,3.0,3.6.0,
